Notice	: Detecting System...
Notice	: No virtualized environment detected.
Notice	: Linux Distribution: Ubuntu
Notice	: Detection complete.
Warning : No Minecraft configuration file found (Normal on a first start)
Warning : Unable to detect java version! Java may not be installed or may be outdated.
Error	: McMyAdmin was not shut down properly!
Error	: To avoid potential data loss, please perform /quit on this console.
Error	: Startup will resume in 5 seconds...
Notice	: Starting McMyAdmin Personal v2.7.1.4
Notice	: Checking for updates...
Notice	: Checking for Minecraft Server updates...
Notice	: Starting webserver...
Notice	: McMyAdmin has started and is ready for use.
Notice	: Server jar hash is 8279650c-22f8-dd3b-64d8-e31fb48b98a4
Warning : No Minecraft configuration file found (Normal on a first start)
Notice	: Starting Minecraft Server...
Console	: [13:41:41] [main/ERROR]: Failed to load properties from file: server.properties
Console	: [13:41:41] [main/WARN]: Failed to load eula.txt
Console	: [13:41:41] [main/INFO]: You need to agree to the EULA in order to run the server. Go to eula.txt for more info.
Notice	: Minecraft server has stopped running.
Warning : Server was not yet ready, automatically restarting (Attempt: 1 of 5)
Notice	: Server jar hash is 8279650c-22f8-dd3b-64d8-e31fb48b98a4
Notice	: Starting Minecraft Server...
Console	: [13:41:49] [main/INFO]: You need to agree to the EULA in order to run the server. Go to eula.txt for more info.
Notice	: Minecraft server has stopped running.
Warning : Server was not yet ready, automatically restarting (Attempt: 2 of 5)
Notice	: Server jar hash is 8279650c-22f8-dd3b-64d8-e31fb48b98a4
Notice	: Starting Minecraft Server...
Console	: [13:41:57] [main/INFO]: You need to agree to the EULA in order to run the server. Go to eula.txt for more info.
Notice	: Minecraft server has stopped running.
Warning : Server was not yet ready, automatically restarting (Attempt: 3 of 5)
Notice	: Server jar hash is 8279650c-22f8-dd3b-64d8-e31fb48b98a4
Notice	: Starting Minecraft Server...
Console	: [13:42:06] [main/INFO]: You need to agree to the EULA in order to run the server. Go to eula.txt for more info.
Notice	: Minecraft server has stopped running.
Warning : Server was not yet ready, automatically restarting (Attempt: 4 of 5)
Notice	: Server jar hash is 8279650c-22f8-dd3b-64d8-e31fb48b98a4
Notice	: Starting Minecraft Server...
Console	: [13:42:14] [main/INFO]: You need to agree to the EULA in order to run the server. Go to eula.txt for more info.
Notice	: Minecraft server has stopped running.
Warning : Server was not yet ready, automatically restarting (Attempt: 5 of 5)
Notice	: Server jar hash is 8279650c-22f8-dd3b-64d8-e31fb48b98a4
Notice	: Starting Minecraft Server...
Console	: [13:42:22] [main/INFO]: You need to agree to the EULA in order to run the server. Go to eula.txt for more info.
Notice	: Minecraft server has stopped running.
Error	: Server failed to start 5 times. Not automatically restarting.
Notice	: Starting Minecraft Server...
Console	: Error: Unable to access jarfile spigot.jar
Notice	: Minecraft server has stopped running.
Warning : Known failure. Not attempting to restart server.
Warning : Failure Reason: The server failed to start multiple times, but the reason why is not known. You may have a corrupt server jar. 
Notice	: Starting Minecraft Server...
Console	: Error: Unable to access jarfile spigot.jar
Notice	: Minecraft server has stopped running.
Warning : Known failure. Not attempting to restart server.
Warning : Failure Reason: The server failed to start multiple times, but the reason why is not known. You may have a corrupt server jar. 
Notice	: Server jar hash is e7f9da69-1ce9-1b1e-f29c-4279f5913be7
Notice	: Starting Minecraft Server...
Console	: Loading libraries, please wait...
Console	: 2021-11-07 13:45:37,979 main ERROR Cannot access RandomAccessFile java.io.FileNotFoundException: logs/latest.log (Permission denied) java.io.FileNotFoundException: logs/latest.log (Permission denied)
Console	: 	at org.apache.logging.log4j.core.appender.OutputStreamManager.getManager(OutputStreamManager.java:100)
Console	: 	at org.apache.logging.log4j.core.appender.rolling.RollingRandomAccessFileManager.getRollingRandomAccessFileManager(RollingRandomAccessFileManager.java:109)
Console	: 	at org.apache.logging.log4j.core.appender.RollingRandomAccessFileAppender$Builder.build(RollingRandomAccessFileAppender.java:132)
Console	: 	at org.apache.logging.log4j.core.appender.RollingRandomAccessFileAppender$Builder.build(RollingRandomAccessFileAppender.java:53)
Console	: 	at org.apache.logging.log4j.core.config.plugins.util.PluginBuilder.build(PluginBuilder.java:122)
Console	: 	at org.apache.logging.log4j.core.config.AbstractConfiguration.createPluginObject(AbstractConfiguration.java:1000)
Console	: 	at org.apache.logging.log4j.core.config.AbstractConfiguration.createConfiguration(AbstractConfiguration.java:940)
Console	: 	at org.apache.logging.log4j.core.config.AbstractConfiguration.createConfiguration(AbstractConfiguration.java:932)
Console	: 	at org.apache.logging.log4j.core.config.AbstractConfiguration.doConfigure(AbstractConfiguration.java:551)
Console	: 	at org.apache.logging.log4j.core.config.AbstractConfiguration.initialize(AbstractConfiguration.java:241)
Console	: 	at org.apache.logging.log4j.core.config.AbstractConfiguration.start(AbstractConfiguration.java:287)
Console	: 	at org.apache.logging.log4j.core.LoggerContext.setConfiguration(LoggerContext.java:627)
Console	: 	at org.apache.logging.log4j.core.LoggerContext.reconfigure(LoggerContext.java:700)
Console	: 	at org.apache.logging.log4j.core.LoggerContext.reconfigure(LoggerContext.java:717)
Console	: 	at org.apache.logging.log4j.core.LoggerContext.start(LoggerContext.java:272)
Console	: 	at org.apache.logging.log4j.core.impl.Log4jContextFactory.getContext(Log4jContextFactory.java:155)
Console	: 	at org.apache.logging.log4j.core.impl.Log4jContextFactory.getContext(Log4jContextFactory.java:47)
Console	: 	at org.apache.logging.log4j.LogManager.getContext(LogManager.java:196)
Console	: 	at org.apache.logging.log4j.LogManager.getLogger(LogManager.java:599)
Console	: 	at org.apache.logging.log4j.LogManager.getLogger(LogManager.java:585)
Console	: 	at net.minecraft.server.Main.<clinit>(Main.java:69)
Console	: 	at org.bukkit.craftbukkit.Main.main(Main.java:206)
Console	: 2021-11-07 13:48:29,870 main ERROR Could not create plugin of type class org.apache.logging.log4j.core.appender.RollingRandomAccessFileAppender for element RollingRandomAccessFile: java.lang.IllegalStateException: ManagerFactory [org.apache.logging.log4j.core.appender.rolling.RollingRandomAccessFileManager$RollingRandomAccessFileManagerFactory@4218d6a3] unable to create manager for [logs/latest.log] with data [org.apache.logging.log4j.core.appender.rolling.RollingRandomAccessFileManager$FactoryData@76505305] java.lang.IllegalStateException: ManagerFactory [org.apache.logging.log4j.core.appender.rolling.RollingRandomAccessFileManager$RollingRandomAccessFileManagerFactory@4218d6a3] unable to create manager for [logs/latest.log] with data [org.apache.logging.log4j.core.appender.rolling.RollingRandomAccessFileManager$FactoryData@76505305]
Console	: 	at org.apache.logging.log4j.core.appender.AbstractManager.getManager(AbstractManager.java:115)
Console	: 	at org.apache.logging.log4j.core.appender.OutputStreamManager.getManager(OutputStreamManager.java:100)
Console	: 	at org.apache.logging.log4j.core.appender.rolling.RollingRandomAccessFileManager.getRollingRandomAccessFileManager(RollingRandomAccessFileManager.java:109)
Console	: 	at org.apache.logging.log4j.core.appender.RollingRandomAccessFileAppender$Builder.build(RollingRandomAccessFileAppender.java:132)
Console	: 	at org.apache.logging.log4j.core.appender.RollingRandomAccessFileAppender$Builder.build(RollingRandomAccessFileAppender.java:53)
Console	: 	at org.apache.logging.log4j.core.config.plugins.util.PluginBuilder.build(PluginBuilder.java:122)
Console	: 	at org.apache.logging.log4j.core.config.AbstractConfiguration.createPluginObject(AbstractConfiguration.java:1000)
Console	: 	at org.apache.logging.log4j.core.config.AbstractConfiguration.createConfiguration(AbstractConfiguration.java:940)
Console	: 	at org.apache.logging.log4j.core.config.AbstractConfiguration.createConfiguration(AbstractConfiguration.java:932)
Console	: 	at org.apache.logging.log4j.core.config.AbstractConfiguration.doConfigure(AbstractConfiguration.java:551)
Console	: 	at org.apache.logging.log4j.core.config.AbstractConfiguration.initialize(AbstractConfiguration.java:241)
Console	: 	at org.apache.logging.log4j.core.config.AbstractConfiguration.start(AbstractConfiguration.java:287)
Console	: 	at org.apache.logging.log4j.core.LoggerContext.setConfiguration(LoggerContext.java:627)
Console	: 	at org.apache.logging.log4j.core.LoggerContext.reconfigure(LoggerContext.java:700)
Console	: 	at org.apache.logging.log4j.core.LoggerContext.reconfigure(LoggerContext.java:717)
Console	: 	at org.apache.logging.log4j.core.LoggerContext.start(LoggerContext.java:272)
Console	: 	at org.apache.logging.log4j.core.impl.Log4jContextFactory.getContext(Log4jContextFactory.java:155)
Console	: 	at org.apache.logging.log4j.core.impl.Log4jContextFactory.getContext(Log4jContextFactory.java:47)
Console	: 	at org.apache.logging.log4j.LogManager.getContext(LogManager.java:196)
Console	: 	at org.apache.logging.log4j.LogManager.getLogger(LogManager.java:599)
Console	: 	at org.apache.logging.log4j.LogManager.getLogger(LogManager.java:585)
Console	: 	at net.minecraft.server.Main.<clinit>(Main.java:69)
Console	: 	at org.bukkit.craftbukkit.Main.main(Main.java:206)
Console	: 2021-11-07 13:48:29,873 main ERROR Unable to invoke factory method in class org.apache.logging.log4j.core.appender.RollingRandomAccessFileAppender for element RollingRandomAccessFile: java.lang.IllegalStateException: No factory method found for class org.apache.logging.log4j.core.appender.RollingRandomAccessFileAppender java.lang.IllegalStateException: No factory method found for class org.apache.logging.log4j.core.appender.RollingRandomAccessFileAppender
Console	: 	at org.apache.logging.log4j.core.config.plugins.util.PluginBuilder.findFactoryMethod(PluginBuilder.java:234)
Console	: 	at org.apache.logging.log4j.core.config.plugins.util.PluginBuilder.build(PluginBuilder.java:134)
Console	: 	at org.apache.logging.log4j.core.config.AbstractConfiguration.createPluginObject(AbstractConfiguration.java:1000)
Console	: 	at org.apache.logging.log4j.core.config.AbstractConfiguration.createConfiguration(AbstractConfiguration.java:940)
Console	: 	at org.apache.logging.log4j.core.config.AbstractConfiguration.createConfiguration(AbstractConfiguration.java:932)
Console	: 	at org.apache.logging.log4j.core.config.AbstractConfiguration.doConfigure(AbstractConfiguration.java:551)
Console	: 	at org.apache.logging.log4j.core.config.AbstractConfiguration.initialize(AbstractConfiguration.java:241)
Console	: 	at org.apache.logging.log4j.core.config.AbstractConfiguration.start(AbstractConfiguration.java:287)
Console	: 	at org.apache.logging.log4j.core.LoggerContext.setConfiguration(LoggerContext.java:627)
Console	: 	at org.apache.logging.log4j.core.LoggerContext.reconfigure(LoggerContext.java:700)
Console	: 	at org.apache.logging.log4j.core.LoggerContext.reconfigure(LoggerContext.java:717)
Console	: 	at org.apache.logging.log4j.core.LoggerContext.start(LoggerContext.java:272)
Console	: 	at org.apache.logging.log4j.core.impl.Log4jContextFactory.getContext(Log4jContextFactory.java:155)
Console	: 	at org.apache.logging.log4j.core.impl.Log4jContextFactory.getContext(Log4jContextFactory.java:47)
Console	: 	at org.apache.logging.log4j.LogManager.getContext(LogManager.java:196)
Console	: 	at org.apache.logging.log4j.LogManager.getLogger(LogManager.java:599)
Console	: 	at org.apache.logging.log4j.LogManager.getLogger(LogManager.java:585)
Console	: 	at net.minecraft.server.Main.<clinit>(Main.java:69)
Console	: 	at org.bukkit.craftbukkit.Main.main(Main.java:206)
Console	: 2021-11-07 13:48:29,874 main ERROR Null object returned for RollingRandomAccessFile in Appenders.
Console	: 2021-11-07 13:48:29,884 main ERROR Unable to locate appender "File" for logger config "root"
Console	: [13:48:36] [main/INFO]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
Console	: [13:48:36] [main/FATAL]: Failed to start the minecraft server
Console	: java.nio.file.AccessDeniedException: ./world/session.lock
Console	: 	at sun.nio.fs.UnixException.translateToIOException(UnixException.java:90) ~[?:?]
Console	: 	at sun.nio.fs.UnixException.rethrowAsIOException(UnixException.java:106) ~[?:?]
Console	: 	at sun.nio.fs.UnixException.rethrowAsIOException(UnixException.java:111) ~[?:?]
Console	: 	at sun.nio.fs.UnixFileSystemProvider.newFileChannel(UnixFileSystemProvider.java:182) ~[?:?]
Console	: 	at java.nio.channels.FileChannel.open(FileChannel.java:292) ~[?:?]
Console	: 	at java.nio.channels.FileChannel.open(FileChannel.java:345) ~[?:?]
Console	: 	at net.minecraft.util.SessionLock.a(SourceFile:37) ~[spigot.jar:3274-Spigot-3892929-eb19161]
Console	: 	at net.minecraft.world.level.storage.Convertable$ConversionSession.<init>(Convertable.java:341) ~[spigot.jar:3274-Spigot-3892929-eb19161]
Notice	: Minecraft server has stopped running.
Warning : Known failure. Not attempting to restart server.
Warning : Failure Reason: The server failed to start multiple times, but the reason why is not known. You may have a corrupt server jar. 
Notice	: Checking for Minecraft Server updates...
Notice	: Downloading latest Spigot release...
Notice	: Download complete.
Notice	: Server jar hash is 5d2e596d-0111-c5aa-b203-0478d4ee0d9f
Warning : No Minecraft configuration file found (Normal on a first start)
Notice	: Starting Minecraft Server...
Console	: Loading libraries, please wait...
Console	: [14:03:28] [main/ERROR]: Failed to load properties from file: server.properties
Console	: [14:03:28] [main/WARN]: Failed to load eula.txt
Console	: [14:03:28] [main/INFO]: You need to agree to the EULA in order to run the server. Go to eula.txt for more info.
Notice	: Minecraft server has stopped running.
Warning : Known failure. Not attempting to restart server.
Warning : Failure Reason: The server failed to start multiple times, but the reason why is not known. You may have a corrupt server jar. 
Notice	: Server jar hash is 5d2e596d-0111-c5aa-b203-0478d4ee0d9f
Notice	: Starting Minecraft Server...
Console	: Loading libraries, please wait...
Console	: [15:54:14] [main/INFO]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
Console	: [15:54:15] [main/INFO]: Found new data pack file/bukkit, loading it automatically
Console	: [15:54:15] [main/INFO]: Reloading ResourceManager: Default, bukkit
Console	: [15:54:16] [Worker-Main-6/INFO]: Loaded 7 recipes
Console	: [15:54:14] [main/INFO]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
Console	: [15:54:15] [main/INFO]: Found new data pack file/bukkit, loading it automatically
Console	: [15:54:15] [main/INFO]: Reloading ResourceManager: Default, bukkit
Console	: [15:54:16] [Worker-Main-6/INFO]: Loaded 7 recipes
Console	: [15:54:19] [Server thread/INFO]: Starting minecraft server version 1.17.1
Console	: [15:54:19] [Server thread/INFO]: Loading properties
Console	: [15:54:19] [Server thread/INFO]: This server is running CraftBukkit version 3276-Spigot-3892929-b58f429 (MC: 1.17.1) (Implementing API version 1.17.1-R0.1-SNAPSHOT)
Console	: [15:54:19] [Server thread/INFO]: Debug logging is disabled
Console	: [15:54:19] [Server thread/INFO]: Server Ping Player Sample Count: 12
Console	: [15:54:19] [Server thread/INFO]: Using 4 threads for Netty based IO
Console	: [15:54:19] [Server thread/INFO]: Default game type: SURVIVAL
Console	: [15:54:19] [Server thread/INFO]: Generating keypair
Console	: [15:54:20] [Server thread/INFO]: Starting Minecraft server on *:25565
Console	: [15:54:20] [Server thread/INFO]: Using epoll channel type
Console	: [15:54:20] [Server thread/INFO]: Preparing level "world"
Console	: [15:54:20] [Server thread/INFO]: -------- World Settings For [world] --------
Console	: [15:54:20] [Server thread/INFO]: Experience Merge Radius: 3.0
Console	: [15:54:20] [Server thread/INFO]: Mob Spawn Range: 6
Console	: [15:54:20] [Server thread/INFO]: Cactus Growth Modifier: 100%
Console	: [15:54:20] [Server thread/INFO]: Cane Growth Modifier: 100%
Console	: [15:54:20] [Server thread/INFO]: Melon Growth Modifier: 100%
Console	: [15:54:20] [Server thread/INFO]: Mushroom Growth Modifier: 100%
Console	: [15:54:20] [Server thread/INFO]: Pumpkin Growth Modifier: 100%
Console	: [15:54:20] [Server thread/INFO]: Sapling Growth Modifier: 100%
Console	: [15:54:20] [Server thread/INFO]: Beetroot Growth Modifier: 100%
Console	: [15:54:20] [Server thread/INFO]: Carrot Growth Modifier: 100%
Console	: [15:54:20] [Server thread/INFO]: Potato Growth Modifier: 100%
Console	: [15:54:20] [Server thread/INFO]: Wheat Growth Modifier: 100%
Console	: [15:54:20] [Server thread/INFO]: NetherWart Growth Modifier: 100%
Console	: [15:54:20] [Server thread/INFO]: Vine Growth Modifier: 100%
Console	: [15:54:20] [Server thread/INFO]: Cocoa Growth Modifier: 100%
Console	: [15:54:20] [Server thread/INFO]: Bamboo Growth Modifier: 100%
Console	: [15:54:20] [Server thread/INFO]: SweetBerry Growth Modifier: 100%
Console	: [15:54:20] [Server thread/INFO]: Kelp Growth Modifier: 100%
Console	: [15:54:20] [Server thread/INFO]: Entity Activation Range: An 32 / Mo 32 / Ra 48 / Mi 16 / Tiv true
Console	: [15:54:20] [Server thread/INFO]: Hopper Transfer: 8 Hopper Check: 1 Hopper Amount: 1
Console	: [15:54:20] [Server thread/INFO]: Custom Map Seeds:  Village: 10387312 Desert: 14357617 Igloo: 14357618 Jungle: 14357619 Swamp: 14357620 Monument: 10387313 Ocean: 14357621 Shipwreck: 165745295 End City: 10387313 Slime: 987234911 Bastion: 30084232 Fortress: 30084232 Mansion: 10387319 Fossil: 14357921 Portal: 34222645
Console	: [15:54:20] [Server thread/INFO]: Max TNT Explosions: 100
Console	: [15:54:20] [Server thread/INFO]: Tile Max Tick Time: 50ms Entity max Tick Time: 50ms
Console	: [15:54:20] [Server thread/INFO]: Entity Tracking Range: Pl 48 / An 48 / Mo 48 / Mi 32 / Other 64
Console	: [15:54:20] [Server thread/INFO]: Allow Zombie Pigmen to spawn from portal blocks: true
Console	: [15:54:20] [Server thread/INFO]: Item Despawn Rate: 6000
Console	: [15:54:20] [Server thread/INFO]: Item Merge Radius: 2.5
Console	: [15:54:20] [Server thread/INFO]: View Distance: 10
Console	: [15:54:20] [Server thread/INFO]: Arrow Despawn Rate: 1200 Trident Respawn Rate:1200
Console	: [15:54:20] [Server thread/INFO]: Zombie Aggressive Towards Villager: true
Console	: [15:54:20] [Server thread/INFO]: Nerfing mobs spawned from spawners: false
Console	: [15:54:27] [Server thread/INFO]: -------- World Settings For [world_nether] --------
Console	: [15:54:27] [Server thread/INFO]: Experience Merge Radius: 3.0
Console	: [15:54:27] [Server thread/INFO]: Mob Spawn Range: 6
Console	: [15:54:27] [Server thread/INFO]: Cactus Growth Modifier: 100%
Console	: [15:54:27] [Server thread/INFO]: Cane Growth Modifier: 100%
Console	: [15:54:27] [Server thread/INFO]: Melon Growth Modifier: 100%
Console	: [15:54:27] [Server thread/INFO]: Mushroom Growth Modifier: 100%
Console	: [15:54:27] [Server thread/INFO]: Pumpkin Growth Modifier: 100%
Console	: [15:54:27] [Server thread/INFO]: Sapling Growth Modifier: 100%
Console	: [15:54:27] [Server thread/INFO]: Beetroot Growth Modifier: 100%
Console	: [15:54:27] [Server thread/INFO]: Carrot Growth Modifier: 100%
Console	: [15:54:27] [Server thread/INFO]: Potato Growth Modifier: 100%
Console	: [15:54:27] [Server thread/INFO]: Wheat Growth Modifier: 100%
Console	: [15:54:27] [Server thread/INFO]: NetherWart Growth Modifier: 100%
Console	: [15:54:27] [Server thread/INFO]: Vine Growth Modifier: 100%
Console	: [15:54:27] [Server thread/INFO]: Cocoa Growth Modifier: 100%
Console	: [15:54:27] [Server thread/INFO]: Bamboo Growth Modifier: 100%
Console	: [15:54:27] [Server thread/INFO]: SweetBerry Growth Modifier: 100%
Console	: [15:54:27] [Server thread/INFO]: Kelp Growth Modifier: 100%
Console	: [15:54:27] [Server thread/INFO]: Entity Activation Range: An 32 / Mo 32 / Ra 48 / Mi 16 / Tiv true
Console	: [15:54:27] [Server thread/INFO]: Hopper Transfer: 8 Hopper Check: 1 Hopper Amount: 1
Console	: [15:54:27] [Server thread/INFO]: Custom Map Seeds:  Village: 10387312 Desert: 14357617 Igloo: 14357618 Jungle: 14357619 Swamp: 14357620 Monument: 10387313 Ocean: 14357621 Shipwreck: 165745295 End City: 10387313 Slime: 987234911 Bastion: 30084232 Fortress: 30084232 Mansion: 10387319 Fossil: 14357921 Portal: 34222645
Console	: [15:54:27] [Server thread/INFO]: Max TNT Explosions: 100
Console	: [15:54:27] [Server thread/INFO]: Tile Max Tick Time: 50ms Entity max Tick Time: 50ms
Console	: [15:54:27] [Server thread/INFO]: Entity Tracking Range: Pl 48 / An 48 / Mo 48 / Mi 32 / Other 64
Console	: [15:54:27] [Server thread/INFO]: Allow Zombie Pigmen to spawn from portal blocks: true
Console	: [15:54:27] [Server thread/INFO]: Item Despawn Rate: 6000
Console	: [15:54:27] [Server thread/INFO]: Item Merge Radius: 2.5
Console	: [15:54:27] [Server thread/INFO]: View Distance: 10
Console	: [15:54:27] [Server thread/INFO]: Arrow Despawn Rate: 1200 Trident Respawn Rate:1200
Console	: [15:54:27] [Server thread/INFO]: Zombie Aggressive Towards Villager: true
Console	: [15:54:27] [Server thread/INFO]: Nerfing mobs spawned from spawners: false
Console	: [15:54:27] [Server thread/WARN]: Unable to find spawn biome
Console	: [15:54:31] [Server thread/INFO]: -------- World Settings For [world_the_end] --------
Console	: [15:54:31] [Server thread/INFO]: Experience Merge Radius: 3.0
Console	: [15:54:31] [Server thread/INFO]: Mob Spawn Range: 6
Console	: [15:54:31] [Server thread/INFO]: Cactus Growth Modifier: 100%
Console	: [15:54:31] [Server thread/INFO]: Cane Growth Modifier: 100%
Console	: [15:54:31] [Server thread/INFO]: Melon Growth Modifier: 100%
Console	: [15:54:31] [Server thread/INFO]: Mushroom Growth Modifier: 100%
Console	: [15:54:31] [Server thread/INFO]: Pumpkin Growth Modifier: 100%
Console	: [15:54:31] [Server thread/INFO]: Sapling Growth Modifier: 100%
Console	: [15:54:31] [Server thread/INFO]: Beetroot Growth Modifier: 100%
Console	: [15:54:31] [Server thread/INFO]: Carrot Growth Modifier: 100%
Console	: [15:54:31] [Server thread/INFO]: Potato Growth Modifier: 100%
Console	: [15:54:31] [Server thread/INFO]: Wheat Growth Modifier: 100%
Console	: [15:54:31] [Server thread/INFO]: NetherWart Growth Modifier: 100%
Console	: [15:54:31] [Server thread/INFO]: Vine Growth Modifier: 100%
Console	: [15:54:31] [Server thread/INFO]: Cocoa Growth Modifier: 100%
Console	: [15:54:31] [Server thread/INFO]: Bamboo Growth Modifier: 100%
Console	: [15:54:31] [Server thread/INFO]: SweetBerry Growth Modifier: 100%
Console	: [15:54:31] [Server thread/INFO]: Kelp Growth Modifier: 100%
Console	: [15:54:31] [Server thread/INFO]: Entity Activation Range: An 32 / Mo 32 / Ra 48 / Mi 16 / Tiv true
Console	: [15:54:31] [Server thread/INFO]: Hopper Transfer: 8 Hopper Check: 1 Hopper Amount: 1
Console	: [15:54:31] [Server thread/INFO]: Custom Map Seeds:  Village: 10387312 Desert: 14357617 Igloo: 14357618 Jungle: 14357619 Swamp: 14357620 Monument: 10387313 Ocean: 14357621 Shipwreck: 165745295 End City: 10387313 Slime: 987234911 Bastion: 30084232 Fortress: 30084232 Mansion: 10387319 Fossil: 14357921 Portal: 34222645
Console	: [15:54:31] [Server thread/INFO]: Max TNT Explosions: 100
Console	: [15:54:31] [Server thread/INFO]: Tile Max Tick Time: 50ms Entity max Tick Time: 50ms
Console	: [15:54:31] [Server thread/INFO]: Entity Tracking Range: Pl 48 / An 48 / Mo 48 / Mi 32 / Other 64
Console	: [15:54:31] [Server thread/INFO]: Allow Zombie Pigmen to spawn from portal blocks: true
Console	: [15:54:31] [Server thread/INFO]: Item Despawn Rate: 6000
Console	: [15:54:31] [Server thread/INFO]: Item Merge Radius: 2.5
Console	: [15:54:31] [Server thread/INFO]: View Distance: 10
Console	: [15:54:31] [Server thread/INFO]: Arrow Despawn Rate: 1200 Trident Respawn Rate:1200
Console	: [15:54:31] [Server thread/INFO]: Zombie Aggressive Towards Villager: true
Console	: [15:54:31] [Server thread/INFO]: Nerfing mobs spawned from spawners: false
Console	: [15:54:31] [Server thread/WARN]: Unable to find spawn biome
Console	: [15:54:31] [Server thread/INFO]: Preparing start region for dimension minecraft:overworld
Console	: [15:54:31] [Worker-Main-6/INFO]: Preparing spawn area: 0%
Console	: [15:54:31] [Worker-Main-6/INFO]: Preparing spawn area: 0%
Console	: [15:54:32] [Worker-Main-5/INFO]: Preparing spawn area: 0%
Console	: [15:54:32] [Worker-Main-4/INFO]: Preparing spawn area: 0%
Console	: [15:54:33] [Worker-Main-4/INFO]: Preparing spawn area: 2%
Console	: [15:54:33] [Worker-Main-5/INFO]: Preparing spawn area: 3%
Console	: [15:54:34] [Worker-Main-6/INFO]: Preparing spawn area: 5%
Console	: [15:54:34] [Worker-Main-5/INFO]: Preparing spawn area: 6%
Console	: [15:54:35] [Worker-Main-5/INFO]: Preparing spawn area: 8%
Console	: [15:54:35] [Worker-Main-4/INFO]: Preparing spawn area: 8%
Console	: [15:54:36] [Worker-Main-5/INFO]: Preparing spawn area: 8%
Console	: [15:54:36] [Worker-Main-5/INFO]: Preparing spawn area: 8%
Console	: [15:54:37] [Worker-Main-6/INFO]: Preparing spawn area: 14%
Console	: [15:54:37] [Worker-Main-6/INFO]: Preparing spawn area: 14%
Console	: [15:54:38] [Worker-Main-6/INFO]: Preparing spawn area: 16%
Console	: [15:54:38] [Worker-Main-4/INFO]: Preparing spawn area: 17%
Console	: [15:54:39] [Worker-Main-4/INFO]: Preparing spawn area: 18%
Console	: [15:54:39] [Worker-Main-5/INFO]: Preparing spawn area: 18%
Console	: [15:54:40] [Worker-Main-4/INFO]: Preparing spawn area: 21%
Console	: [15:54:40] [Worker-Main-4/INFO]: Preparing spawn area: 21%
Console	: [15:54:41] [Worker-Main-6/INFO]: Preparing spawn area: 23%
Console	: [15:54:41] [Worker-Main-6/INFO]: Preparing spawn area: 25%
Console	: [15:54:42] [Worker-Main-4/INFO]: Preparing spawn area: 27%
Console	: [15:54:42] [Worker-Main-6/INFO]: Preparing spawn area: 27%
Console	: [15:54:43] [Worker-Main-4/INFO]: Preparing spawn area: 27%
Console	: [15:54:43] [Worker-Main-4/INFO]: Preparing spawn area: 32%
Console	: [15:54:44] [Worker-Main-4/INFO]: Preparing spawn area: 33%
Console	: [15:54:44] [Worker-Main-4/INFO]: Preparing spawn area: 34%
Console	: [15:54:45] [Worker-Main-6/INFO]: Preparing spawn area: 36%
Console	: [15:54:45] [Worker-Main-6/INFO]: Preparing spawn area: 38%
Console	: [15:54:47] [Worker-Main-6/INFO]: Preparing spawn area: 38%
Console	: [15:54:47] [Worker-Main-6/INFO]: Preparing spawn area: 38%
Console	: [15:54:48] [Worker-Main-6/INFO]: Preparing spawn area: 43%
Console	: [15:54:48] [Worker-Main-6/INFO]: Preparing spawn area: 43%
Console	: [15:54:48] [Worker-Main-5/INFO]: Preparing spawn area: 47%
Console	: [15:54:49] [Worker-Main-5/INFO]: Preparing spawn area: 49%
Console	: [15:54:49] [Worker-Main-5/INFO]: Preparing spawn area: 49%
Console	: [15:54:49] [Worker-Main-5/INFO]: Preparing spawn area: 49%
Console	: [15:54:50] [Worker-Main-5/INFO]: Preparing spawn area: 55%
Console	: [15:54:50] [Worker-Main-4/INFO]: Preparing spawn area: 59%
Notice	: Minecraft server has stopped running.
